ID Empleado,Función,Departamento,Región,Educación,Género,Jornada,Modalidad,Fecha Contratación,Estatus,Fecha Baja
ADM-S-411,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,1-ene-13,Activo,
ADM-S-412,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-S-413,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,1-ene-13,Activo,
ADM-S-414,Administrativa,Servicio a cliente,México,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-S-415,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-S-416,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-S-417,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-S-418,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-S-441,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,8-ene-13,Activo,
ADM-S-443,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Medio Tiempo,Presencial,9-ene-13,Activo,
ADM-S-464,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,27-ene-13,Inactivo,15-ago-13
ADM-S-485,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,19-feb-13,Activo,
ADM-S-501,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Medio Tiempo,Remoto,9-mar-13,Activo,
ADM-S-502,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,10-mar-13,Inactivo,18-dic-15
ADM-S-504,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,11-mar-13,Inactivo,27-feb-14
ADM-S-507,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,14-mar-13,Activo,
ADM-S-515,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,26-mar-13,Inactivo,30-mar-16
ADM-S-519,Administrativa,Servicio a cliente,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,31-mar-13,Activo,
ADM-S-523,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Parcial,Remoto,3-abr-13,Activo,
ADM-S-527,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,6-abr-13,Inactivo,19-jul-14
ADM-S-541,Administrativa,Servicio a cliente,México,Pregrado,Masculino,Parcial,Remoto,20-abr-13,Activo,
ADM-S-545,Administrativa,Servicio a cliente,Chile,Grado,Masculino,Medio Tiempo,Remoto,24-abr-13,Activo,
ADM-S-549,Administrativa,Servicio a cliente,Uruguay,Grado,Femenino,Medio Tiempo,Remoto,30-abr-13,Inactivo,16-mar-17
ADM-S-552,Administrativa,Servicio a cliente,Perú,Grado,Masculino,Medio Tiempo,Remoto,1-may-13,Activo,
ADM-S-56,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Medio Tiempo,Remoto,1-ene-13,Inactivo,22-sept-14
ADM-S-563,Administrativa,Servicio a cliente,Perú,Grado,Masculino,Medio Tiempo,Remoto,15-may-13,Inactivo,30-sept-19
ADM-S-565,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,15-may-13,Activo,
ADM-S-572,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,19-may-13,Inactivo,12-sept-17
ADM-S-579,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,30-may-13,Inactivo,5-mar-19
ADM-S-58,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,9-oct-14
ADM-S-582,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Parcial,Remoto,1-jun-13,Inactivo,10-may-17
ADM-S-591,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,6-jun-13,Activo,
ADM-S-606,Administrativa,Servicio a cliente,México,Grado,Femenino,Medio Tiempo,Remoto,16-jun-13,Activo,
ADM-S-625,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,7-jul-13,Activo,
ADM-S-636,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Medio Tiempo,Remoto,17-jul-13,Inactivo,30-ene-16
ADM-S-638,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,19-jul-13,Activo,
ADM-S-644,Administrativa,Servicio a cliente,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,26-jul-13,Inactivo,28-oct-16
ADM-S-65,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Inactivo,6-dic-14
ADM-S-658,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,7-ago-13,Activo,
ADM-S-669,Administrativa,Servicio a cliente,México,Pregrado,Masculino,Tiempo Completo,Remoto,16-ago-13,Inactivo,18-jun-15
ADM-S-674,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,23-ago-13,Inactivo,22-sept-14
ADM-S-680,Administrativa,Servicio a cliente,Perú,Grado,Masculino,Tiempo Completo,Presencial,26-ago-13,Activo,
ADM-S-682,Administrativa,Servicio a cliente,México,Grado,Masculino,Medio Tiempo,Remoto,29-ago-13,Activo,
ADM-S-69,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,5-ene-15
ADM-S-690,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,3-sept-13,Inactivo,29-ene-20
ADM-S-691,Administrativa,Servicio a cliente,México,Grado,Femenino,Medio Tiempo,Remoto,6-sept-13,Inactivo,10-ene-16
ADM-S-700,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,14-sept-13,Inactivo,31-ene-19
ADM-S-708,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,18-sept-13,Activo,
ADM-S-716,Administrativa,Servicio a cliente,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,28-sept-13,Inactivo,12-abr-14
ADM-S-720,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,29-sept-13,Activo,
ADM-S-732,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,8-oct-13,Inactivo,27-nov-18
ADM-S-742,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Tiempo Completo,Presencial,16-oct-13,Inactivo,31-oct-17
ADM-S-755,Administrativa,Servicio a cliente,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,25-oct-13,Inactivo,3-nov-18
ADM-S-757,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,29-oct-13,Activo,
ADM-S-780,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,29-nov-13,Inactivo,31-mar-16
ADM-S-785,Administrativa,Servicio a cliente,Chile,Grado,Masculino,Tiempo Completo,Presencial,30-nov-13,Activo,
ADM-S-811,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,26-dic-13,Inactivo,25-ene-15
ADM-S-812,Administrativa,Servicio a cliente,México,Grado,Masculino,Tiempo Completo,Presencial,26-dic-13,Activo,
ADM-S-857,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Medio Tiempo,Presencial,31-ene-14,Activo,
ADM-S-859,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Tiempo Completo,Remoto,2-feb-14,Activo,
ADM-S-860,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,3-feb-14,Inactivo,25-nov-17
ADM-S-863,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,4-feb-14,Inactivo,17-jul-20
ADM-S-868,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,9-feb-14,Activo,
ADM-S-886,Administrativa,Servicio a cliente,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,2-mar-14,Inactivo,5-mar-18
ADM-S-888,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,3-mar-14,Activo,
ADM-S-906,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Parcial,Remoto,17-mar-14,Inactivo,7-ago-15
ADM-S-910,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,20-mar-14,Inactivo,3-jul-17
ADM-S-93,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,3-nov-15
ADM-S-934,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,6-abr-14,Inactivo,22-oct-20
ADM-S-944,Administrativa,Servicio a cliente,Perú,Grado,Masculino,Medio Tiempo,Remoto,12-abr-14,Activo,
ADM-S-945,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Medio Tiempo,Remoto,17-abr-14,Inactivo,8-abr-15
ADM-S-961,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,30-abr-14,Inactivo,1-jun-16
ADM-S-962,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Tiempo Completo,Presencial,30-abr-14,Inactivo,9-ago-19
ADM-S-965,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,1-may-14,Activo,
ADM-S-966,Administrativa,Servicio a cliente,México,Pregrado,Femenino,Parcial,Remoto,2-may-14,Inactivo,11-jul-20
ADM-S-979,Administrativa,Servicio a cliente,México,Grado,Femenino,Tiempo Completo,Remoto,10-may-14,Activo,
ADM-S-98,Administrativa,Servicio a cliente,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,1-ene-13,Inactivo,8-dic-15
ADM-S-982,Administrativa,Servicio a cliente,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,15-may-14,Activo,
ADM-S-984,Administrativa,Servicio a cliente,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,16-may-14,Activo,
ADM-S-985,Administrativa,Servicio a cliente,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,17-may-14,Inactivo,31-mar-18
ADM-S-993,Administrativa,Servicio a cliente,México,Pregrado,Masculino,Tiempo Completo,Remoto,22-may-14,Inactivo,8-jun-17
ADM-V-1003,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,31-may-14,Activo,
ADM-V-101,Administrativa,Ventas y Marketing,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,9-ene-16
ADM-V-1016,Administrativa,Ventas y Marketing,México,Grado,Femenino,Medio Tiempo,Presencial,12-jun-14,Inactivo,6-jul-18
ADM-V-1018,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,12-jun-14,Activo,
ADM-V-1023,Administrativa,Ventas y Marketing,Chile,Grado,Masculino,Tiempo Completo,Remoto,14-jun-14,Activo,
ADM-V-105,Administrativa,Ventas y Marketing,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Inactivo,6-feb-16
ADM-V-1064,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,1-ago-14,Activo,
ADM-V-1082,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,15-ago-14,Activo,
ADM-V-1089,Administrativa,Ventas y Marketing,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,22-ago-14,Inactivo,26-jul-18
ADM-V-1118,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,13-sept-14,Inactivo,17-jun-19
ADM-V-1121,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Medio Tiempo,Presencial,16-sept-14,Inactivo,14-feb-18
ADM-V-1130,Administrativa,Ventas y Marketing,Perú,Grado,Masculino,Medio Tiempo,Remoto,28-sept-14,Inactivo,15-sept-18
ADM-V-1139,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,3-oct-14,Inactivo,23-mar-20
ADM-V-1147,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,6-oct-14,Inactivo,14-jun-19
ADM-V-1152,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,10-oct-14,Inactivo,7-ene-18
ADM-V-1170,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,19-oct-14,Activo,
ADM-V-1172,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Medio Tiempo,Presencial,22-oct-14,Activo,
ADM-V-1187,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Parcial,Remoto,5-nov-14,Activo,
ADM-V-1202,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,14-nov-14,Activo,
ADM-V-1208,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,24-nov-14,Inactivo,6-mar-15
ADM-V-1222,Administrativa,Ventas y Marketing,México,Grado,Masculino,Tiempo Completo,Remoto,10-dic-14,Activo,
ADM-V-1234,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Remoto,19-dic-14,Inactivo,7-may-17
ADM-V-1236,Administrativa,Ventas y Marketing,Chile,Grado,Femenino,Tiempo Completo,Remoto,22-dic-14,Activo,
ADM-V-1240,Administrativa,Ventas y Marketing,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,28-dic-14,Activo,
ADM-V-1244,Administrativa,Ventas y Marketing,Chile,Grado,Femenino,Tiempo Completo,Remoto,1-ene-15,Inactivo,16-ene-19
ADM-V-1249,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,8-ene-15,Inactivo,9-mar-17
ADM-V-1272,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,3-feb-15,Inactivo,18-may-20
ADM-V-1287,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,16-feb-15,Inactivo,10-mar-20
ADM-V-1289,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,16-feb-15,Activo,
ADM-V-1303,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Tiempo Completo,Remoto,6-mar-15,Inactivo,10-mar-20
ADM-V-1347,Administrativa,Ventas y Marketing,Perú,Grado,Femenino,Tiempo Completo,Remoto,19-abr-15,Activo,
ADM-V-1367,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Remoto,10-may-15,Activo,
ADM-V-1371,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Presencial,17-may-15,Activo,
ADM-V-1372,Administrativa,Ventas y Marketing,Perú,Grado,Masculino,Medio Tiempo,Remoto,17-may-15,Activo,
ADM-V-1375,Administrativa,Ventas y Marketing,Perú,Grado,Femenino,Medio Tiempo,Remoto,19-may-15,Inactivo,16-may-18
ADM-V-138,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,31-mar-17
ADM-V-1404,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Medio Tiempo,Presencial,6-jun-15,Activo,
ADM-V-1423,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,23-jun-15,Inactivo,1-jun-18
ADM-V-1432,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,30-jun-15,Inactivo,21-dic-16
ADM-V-1449,Administrativa,Ventas y Marketing,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,14-jul-15,Activo,
ADM-V-1451,Administrativa,Ventas y Marketing,México,Posgrado,Femenino,Parcial,Remoto,15-jul-15,Activo,
ADM-V-1456,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Remoto,19-jul-15,Inactivo,15-ago-20
ADM-V-1472,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,1-ago-15,Inactivo,27-ago-19
ADM-V-1484,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Parcial,Remoto,14-ago-15,Inactivo,15-feb-18
ADM-V-1491,Administrativa,Ventas y Marketing,Chile,Grado,Masculino,Tiempo Completo,Remoto,21-ago-15,Inactivo,2-may-20
ADM-V-1494,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Medio Tiempo,Remoto,23-ago-15,Inactivo,14-dic-16
ADM-V-1503,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Remoto,1-sept-15,Activo,
ADM-V-1509,Administrativa,Ventas y Marketing,Perú,Grado,Masculino,Tiempo Completo,Remoto,5-sept-15,Activo,
ADM-V-1518,Administrativa,Ventas y Marketing,México,Posgrado,Masculino,Medio Tiempo,Presencial,15-sept-15,Inactivo,8-jun-16
ADM-V-1528,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,19-sept-15,Activo,
ADM-V-1534,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Medio Tiempo,Remoto,23-sept-15,Inactivo,1-jun-16
ADM-V-1536,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Medio Tiempo,Presencial,25-sept-15,Inactivo,16-jul-18
ADM-V-1542,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,7-oct-15,Activo,
ADM-V-155,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,10-nov-17
ADM-V-1551,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,11-oct-15,Activo,
ADM-V-156,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Tiempo Completo,Remoto,1-ene-13,Inactivo,16-nov-17
ADM-V-1568,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Parcial,Remoto,27-oct-15,Inactivo,21-nov-16
ADM-V-1570,Administrativa,Ventas y Marketing,Uruguay,Posgrado,Femenino,Medio Tiempo,Presencial,27-oct-15,Activo,
ADM-V-1586,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Medio Tiempo,Remoto,10-nov-15,Activo,
ADM-V-1594,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Remoto,24-nov-15,Inactivo,6-nov-17
ADM-V-160,Administrativa,Ventas y Marketing,Chile,Grado,Masculino,Medio Tiempo,Remoto,1-ene-13,Inactivo,14-dic-17
ADM-V-1607,Administrativa,Ventas y Marketing,México,Grado,Femenino,Tiempo Completo,Remoto,7-dic-15,Activo,
ADM-V-1634,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Medio Tiempo,Remoto,29-dic-15,Activo,
ADM-V-1636,Administrativa,Ventas y Marketing,México,Posgrado,Masculino,Medio Tiempo,Presencial,30-dic-15,Activo,
ADM-V-1648,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,9-ene-16,Activo,
ADM-V-1653,Administrativa,Ventas y Marketing,Perú,Grado,Femenino,Tiempo Completo,Remoto,12-ene-16,Activo,
ADM-V-167,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Parcial,Remoto,1-ene-13,Inactivo,25-ene-18
ADM-V-1708,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Medio Tiempo,Remoto,3-mar-16,Activo,
ADM-V-1718,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,14-mar-16,Inactivo,22-ene-17
ADM-V-172,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,13-abr-18
ADM-V-1739,Administrativa,Ventas y Marketing,Perú,Grado,Femenino,Medio Tiempo,Presencial,26-mar-16,Activo,
ADM-V-1743,Administrativa,Ventas y Marketing,México,Grado,Femenino,Tiempo Completo,Remoto,31-mar-16,Activo,
ADM-V-1757,Administrativa,Ventas y Marketing,Uruguay,Grado,Femenino,Parcial,Remoto,17-abr-16,Inactivo,11-mar-20
ADM-V-1770,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,2-may-16,Inactivo,16-may-20
ADM-V-1779,Administrativa,Ventas y Marketing,Uruguay,Posgrado,Femenino,Medio Tiempo,Remoto,15-may-16,Inactivo,13-mar-20
ADM-V-1788,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,24-may-16,Inactivo,23-nov-19
ADM-V-1807,Administrativa,Ventas y Marketing,México,Grado,Femenino,Parcial,Remoto,7-jun-16,Activo,
ADM-V-1827,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,23-jun-16,Inactivo,10-oct-20
ADM-V-1843,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,5-jul-16,Inactivo,7-ago-20
ADM-V-1848,Administrativa,Ventas y Marketing,Perú,Pregrado,Femenino,Parcial,Remoto,7-jul-16,Activo,
ADM-V-1866,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,22-jul-16,Activo,
ADM-V-1873,Administrativa,Ventas y Marketing,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,30-jul-16,Activo,
ADM-V-1880,Administrativa,Ventas y Marketing,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,7-ago-16,Inactivo,18-jul-18
ADM-V-1901,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,1-sept-16,Inactivo,28-feb-20
ADM-V-1908,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Medio Tiempo,Remoto,7-sept-16,Inactivo,12-may-20
ADM-V-1911,Administrativa,Ventas y Marketing,Chile,Grado,Masculino,Tiempo Completo,Remoto,8-sept-16,Activo,
ADM-V-1928,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,24-sept-16,Inactivo,21-may-20
ADM-V-1937,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,30-sept-16,Activo,
ADM-V-1959,Administrativa,Ventas y Marketing,México,Pregrado,Masculino,Medio Tiempo,Presencial,22-oct-16,Inactivo,7-nov-18
ADM-V-1962,Administrativa,Ventas y Marketing,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,23-oct-16,Inactivo,16-dic-19
ADM-V-1982,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Parcial,Remoto,8-nov-16,Activo,
ADM-V-1987,Administrativa,Ventas y Marketing,México,Grado,Femenino,Medio Tiempo,Remoto,12-nov-16,Activo,
ADM-V-1991,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,15-nov-16,Inactivo,9-abr-19
ADM-V-1992,Administrativa,Ventas y Marketing,Chile,Pregrado,Masculino,Medio Tiempo,Presencial,15-nov-16,Activo,
ADM-V-1993,Administrativa,Ventas y Marketing,México,Pregrado,Femenino,Tiempo Completo,Remoto,18-nov-16,Inactivo,26-jul-20
ADM-V-2011,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,7-dic-16,Inactivo,28-oct-18
ADM-V-2019,Administrativa,Ventas y Marketing,México,Grado,Femenino,Tiempo Completo,Remoto,15-dic-16,Inactivo,5-nov-20
ADM-V-2028,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Medio Tiempo,Remoto,18-dic-16,Inactivo,30-jun-20
ADM-V-2034,Administrativa,Ventas y Marketing,Uruguay,Grado,Masculino,Tiempo Completo,Remoto,23-dic-16,Inactivo,13-jun-20
ADM-V-2036,Administrativa,Ventas y Marketing,Perú,Grado,Femenino,Tiempo Completo,Remoto,24-dic-16,Activo,
ADM-V-2038,Administrativa,Ventas y Marketing,México,Grado,Masculino,Medio Tiempo,Presencial,27-dic-16,Activo,
ADM-V-2044,Administrativa,Ventas y Marketing,México,Grado,Masculino,Medio Tiempo,Remoto,30-dic-16,Inactivo,7-oct-19
ADM-V-2060,Administrativa,Ventas y Marketing,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,13-ene-17,Inactivo,22-oct-18
ADM-V-2069,Administrativa,Ventas y Marketing,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,28-ene-17,Inactivo,2-may-20
ADM-V-2110,Administrativa,Ventas y Marketing,México,Grado,Femenino,Tiempo Completo,Remoto,16-mar-17,Activo,
ADM-V-2128,Administrativa,Ventas y Marketing,Chile,Grado,Femenino,Parcial,Remoto,31-mar-17,Activo,
